,ONTOLOGY,ONT_DESCRIPTION,FDR,EA_VALUE,sample,GROUP,GROUP_1,GROUP_2,KEGG_up_DOWN,interaction_entry,interaction_name,reaction_entry,reaction_name
705,ec00620,Pyruvate metabolism,0.031627429284159,1.33253134674805,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
706,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.067089369534924,1.71973781888109,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
707,ec00626,Naphthalene degradation,0.067089369534924,2.46949217245596,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
708,ec00515,Mannose type O-glycan biosynthesis,0.0855864029913544,2.79250591653248,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
709,ec00550,Peptidoglycan biosynthesis,0.0855864029913544,1.23819159788412,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
710,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0855864029913544,3.26826618379357,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
711,ec00830,Retinol metabolism,0.0855864029913544,2.24347085497694,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
712,ec00625,Chloroalkane and chloroalkene degradation,0.0855864029913544,1.98299296544779,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
713,ec00982,Drug metabolism - cytochrome P450,0.0900927960418797,2.00718580766479,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
714,ec00980,Metabolism of xenobiotics by cytochrome P450,0.0964807963349723,1.96811649753992,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
715,ec00195,Photosynthesis,0.100983709951331,1.79983190191429,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
716,ec00405,Phenazine biosynthesis,0.105149404195122,2.01775579944573,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
717,ec00520,Amino sugar and nucleotide sugar metabolism,0.105149404195122,1.17832148762884,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
718,ec00473,D-Alanine metabolism,0.108721896633833,1.54600342789138,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
719,ec00010,Glycolysis / Gluconeogenesis,0.114851032727092,1.18941394493643,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
720,ec00260,"Glycine, serine and threonine metabolism",0.114851032727092,1.20225174162153,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
721,ec00280,"Valine, leucine and isoleucine degradation",2.21664081260231e-05,1.75859605103532,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,UP,2,Genetic Information Processing,2.2,Translation
722,ec00480,Glutathione metabolism,2.21664081260231e-05,1.62048230494776,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,UP,2,Genetic Information Processing,2.2,Translation
723,ec00280,"Valine, leucine and isoleucine degradation",2.21664081260231e-05,1.75859605103532,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
724,ec00480,Glutathione metabolism,2.21664081260231e-05,1.62048230494776,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
725,ec00785,Lipoic acid metabolism,0.0034059191604156,2.1569475741448,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
726,ec00643,Styrene degradation,0.0038262102979267,3.22773992398734,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
727,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0038262102979267,3.39075709186549,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
728,ec00620,Pyruvate metabolism,0.0038262102979267,1.2544663401952,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
729,ec00515,Mannose type O-glycan biosynthesis,0.0043828712302941,2.70402147832311,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
730,ec00020,Citrate cycle (TCA cycle),0.004840617144373,1.37537258002094,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
731,ec00514,Other types of O-glycan biosynthesis,0.0074259125629305,3.19362005164075,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
732,ec00260,"Glycine, serine and threonine metabolism",0.0088806173119157,1.20609528630188,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
733,ec00073,"Cutin, suberine and wax biosynthesis",0.011158374379339,5.08613563779823,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
734,ec00903,Limonene and pinene degradation,0.0123674734133039,2.40435502877735,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
735,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.014022670883967,1.51299451152464,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
736,ec01120,Microbial metabolism in diverse environments,0.0166722408305509,1.08249469259256,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
737,ec00072,Synthesis and degradation of ketone bodies,0.0208599892975156,2.09978076789835,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
738,ec00404,Staurosporine biosynthesis,0.0242493122358891,4.81844428844043,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
739,ec00930,Caprolactam degradation,0.0302894871527844,1.84950386829027,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
740,ec00471,D-Glutamine and D-glutamate metabolism,0.0302894871527844,1.3164115768419,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
741,ec00071,Fatty acid degradation,0.0302894871527844,1.4531816107995,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
742,ec00621,Dioxin degradation,0.0302894871527844,2.31187983536283,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
743,ec00480,Glutathione metabolism,1.71581276866561e-05,1.91533383253894,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
744,ec00480,Glutathione metabolism,1.71581276866561e-05,1.91533383253894,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
745,ec00404,Staurosporine biosynthesis,0.0140041881027297,9.54543317728635,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
746,ec00970,Aminoacyl-tRNA biosynthesis,0.0141450214891226,1.25262607979276,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
747,ec00620,Pyruvate metabolism,0.0141450214891226,1.33892317721668,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
748,ec00230,Purine metabolism,0.0226644680267843,1.1665105667692,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
749,ec00520,Amino sugar and nucleotide sugar metabolism,0.0346365871287523,1.21985159891731,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
750,ec00405,Phenazine biosynthesis,0.0611743896302426,2.21174671181025,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
751,ec00280,"Valine, leucine and isoleucine degradation",0.068540060201375,1.51648350816549,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
752,ec00515,Mannose type O-glycan biosynthesis,0.068540060201375,2.67835994214997,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
753,ec00626,Naphthalene degradation,0.068540060201375,2.25576157174677,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
754,ec00010,Glycolysis / Gluconeogenesis,0.06980551063224,1.21064030541193,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
755,ec00621,Dioxin degradation,0.06980551063224,2.74792773285516,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
756,ec00982,Drug metabolism - cytochrome P450,0.0734239456899944,1.95014226202624,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
757,ec00980,Metabolism of xenobiotics by cytochrome P450,0.0800548399964545,1.91218328855615,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
758,ec00311,Penicillin and cephalosporin biosynthesis,0.0820354674847605,1.96164752610899,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
759,ec00830,Retinol metabolism,0.0820354674847605,2.04930203806148,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
760,ec00622,Xylene degradation,0.0820354674847605,2.46752694378831,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
761,ec00514,Other types of O-glycan biosynthesis,0.0934822395265071,2.81183302896807,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
762,ec00020,Citrate cycle (TCA cycle),0.131093656304174,1.30410129694821,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
763,ec01051,Biosynthesis of ansamycins,0.141329881053485,1.72726886065182,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
764,ec00480,Glutathione metabolism,1.82985080643405e-07,1.66144024759406,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
765,ec00361,Chlorocyclohexane and chlorobenzene degradation,3.31321019151343e-05,4.19289143565123,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
766,ec00280,"Valine, leucine and isoleucine degradation",6.51459785466398e-05,1.63735963860007,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
767,ec00643,Styrene degradation,0.0001210461096423,3.62846374239049,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
768,ec00903,Limonene and pinene degradation,0.0002733047832316,2.89690681008631,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
769,ec00515,Mannose type O-glycan biosynthesis,0.00041953325973,2.86602705728059,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
770,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0004230956336225,1.64734743028393,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
771,ec00625,Chloroalkane and chloroalkene degradation,0.0004230956336225,2.03520123618127,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
772,ec00514,Other types of O-glycan biosynthesis,0.0005187332439365,3.51032771356847,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
773,ec00830,Retinol metabolism,0.0008034716943527,2.2172578439376,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
774,ec00622,Xylene degradation,0.0009221351482029,2.73821481511917,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
775,ec00626,Naphthalene degradation,0.0009221351482029,2.25289689079768,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
776,ec00480,Glutathione metabolism,1.82985080643405e-07,1.66144024759406,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
777,ec00361,Chlorocyclohexane and chlorobenzene degradation,3.31321019151343e-05,4.19289143565123,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
778,ec00280,"Valine, leucine and isoleucine degradation",6.51459785466398e-05,1.63735963860007,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
779,ec00643,Styrene degradation,0.0001210461096423,3.62846374239049,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
780,ec00903,Limonene and pinene degradation,0.0002733047832316,2.89690681008631,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
781,ec00515,Mannose type O-glycan biosynthesis,0.00041953325973,2.86602705728059,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
782,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0004230956336225,1.64734743028393,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
783,ec00625,Chloroalkane and chloroalkene degradation,0.0004230956336225,2.03520123618127,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
784,ec00514,Other types of O-glycan biosynthesis,0.0005187332439365,3.51032771356847,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
785,ec00830,Retinol metabolism,0.0008034716943527,2.2172578439376,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
786,ec00622,Xylene degradation,0.0009221351482029,2.73821481511917,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
787,ec00626,Naphthalene degradation,0.0009221351482029,2.25289689079768,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
788,ec00592,alpha-Linolenic acid metabolism,0.0011475751879748,1.89469571150767,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
789,ec00311,Penicillin and cephalosporin biosynthesis,0.0024155819533553,2.00368263296608,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
790,ec00071,Fatty acid degradation,0.0033004712350161,1.53340029646674,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
791,ec00930,Caprolactam degradation,0.0033133165070572,2.03291705970969,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
792,ec00072,Synthesis and degradation of ketone bodies,0.0038695883048382,2.19261295258826,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
793,ec00621,Dioxin degradation,0.0060321062360321,2.47761766652118,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
794,ec00620,Pyruvate metabolism,0.0060666221470866,1.19877298764257,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
795,ec00550,Peptidoglycan biosynthesis,0.0092543743207551,1.17386600980989,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
796,ec00480,Glutathione metabolism,1.9784174298820298e-12,1.79733274338474,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,2,Genetic Information Processing,2.2,Translation
797,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,1.9455254907097e-08,1.95520429338265,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,2,Genetic Information Processing,2.2,Translation
798,ec00280,"Valine, leucine and isoleucine degradation",5.30008553645267e-05,1.59415428022326,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,2,Genetic Information Processing,2.2,Translation
799,ec00550,Peptidoglycan biosynthesis,5.38895302044928e-05,1.25512183904247,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,2,Genetic Information Processing,2.2,Translation
800,ec00361,Chlorocyclohexane and chlorobenzene degradation,8.7461098321695e-05,3.6286690792119,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,2,Genetic Information Processing,2.2,Translation
801,ec00625,Chloroalkane and chloroalkene degradation,0.0002436487073473,2.00596088423849,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,2,Genetic Information Processing,2.2,Translation
802,ec00515,Mannose type O-glycan biosynthesis,0.0002494040987961,2.75595119940144,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,2,Genetic Information Processing,2.2,Translation
803,ec00071,Fatty acid degradation,0.0007570556196134,1.57587914297203,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,2,Genetic Information Processing,2.2,Translation
804,ec00620,Pyruvate metabolism,0.0007570556196134,1.23106860371921,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,2,Genetic Information Processing,2.2,Translation
805,ec00020,Citrate cycle (TCA cycle),0.0009209097005354,1.350267461679,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,2,Genetic Information Processing,2.2,Translation
806,ec00480,Glutathione metabolism,1.9784174298820298e-12,1.79733274338474,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,DOWN,2,Genetic Information Processing,2.2,Translation
807,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,1.9455254907097e-08,1.95520429338265,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,DOWN,2,Genetic Information Processing,2.2,Translation
808,ec00280,"Valine, leucine and isoleucine degradation",5.30008553645267e-05,1.59415428022326,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,DOWN,2,Genetic Information Processing,2.2,Translation
809,ec00550,Peptidoglycan biosynthesis,5.38895302044928e-05,1.25512183904247,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,DOWN,2,Genetic Information Processing,2.2,Translation
